,id,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob
194,214305,2,1,2,553, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/AqGB9Wa8Wt-6OqxzIFHPv5QKiOvxtW5KXS1_BUQxpIo1/8-danny-road-lalor-park-nsw-2147_img0.jpg,"This is a house in Lalor Park with 2 bedrooms and 1 bathroom. Its postcode is 2147. The land area of this property is 553 square metres. Last time it sold, it went for $627,000, which was in June 2018. "
195,4170990,3,1,2,697, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/PrBRhHQe1NpU1zXZK629w0PVfk-Mar4Q1bzwWox2_3U1/57-knight-avenue-kings-langley-nsw-2147_img0.jpg,"57 Knight Avenue, Kings Langley 2147 NSW is a house. It has 3 bedrooms and 2 bathrooms. The size of this block is 697 sqm. According to our records, this last sold for $595,000 in October 2013. "
196,1277629,3,1,1,0, , ,Private Sale            , ,Jun 2015            , ,"$592,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/3r4UfFMzua98DAxDs3F_CVQSz8Z1ZBDQevsKc_-fouA1/1-4-nolan-place-seven-hills-nsw-2147_img0.jpg,"1/4 Nolan Place, Seven Hills 2147 NSW is a unit. This property has 3 bedrooms and 1 bathroom. The last time this property sold was in June 2015 for $592,000. "
197,3608243,3,1,1,510, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/bZX0-nwZTTgCZVIwovz88KbM4KJCrlwBwW5m026rB_Q1/1-gloucester-avenue-north-parramatta-nsw-2151_img0.jpg,"1 Gloucester Avenue, North Parramatta 2151 NSW is a house with 3 bedrooms and 1 bathroom. This is on a 511 sqm block of land. This house was last sold for $582,000 in December 2010. "
198,35637,0,0,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/3-140-good-street-harris-park-nsw-2150-xl,"This is a unit in Harris Park, 2150 with 3 bedrooms and 2 bathrooms. "
199,1743759,4,3,2,449,"$871,667",Private Sale            , ,May 2010            , ,"$635,000            ", ,https://p360images.realestateview.com.au/default/10-harvey-place-toongabbie-nsw-2146-xl,"10 Harvey Place is a house in Toongabbie with 4 bedrooms and 3 bathrooms. Its postcode is 2146. It is on a block of land that is 449 sqm. According to our data, this last sold for $635,000 in May 2010. "
200,1000821,3,1,1,0,"$911,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/yDbTh1GXXj0JVwFVmfOxTiWpwqFTqVg5iTnfNwf0g2c1/8b-campbell-street-northmead-nsw-2152_img0.jpg,8B Campbell Street is a house in Northmead with 3 bedrooms and 1 bathroom. Its postcode is 2152. This property is on a 765 sqm block of land. 
201,2952529,2,1,1,0, , , , , , , ,https://p360images.realestateview.com.au/default/19-1-myrtle-street-prospect-nsw-2148-xl,"This is a unit in Prospect, 2148 with 2 bedrooms and 1 bathroom. "
202,68462,3,1,3,609,"$622,167", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/1BkBa_-uxcs7r75je7MyM3M4ocRBwX8N63ZQlX8dd2k1/62-western-crescent-blacktown-nsw-2148_img0.jpg,62 Western Crescent is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. This is on a 609 sqm block of land. 
203,378946,4,1,2,0,"$760,000",Private Sale            ,Private Sale            ,Aug 1996            ,Nov 1993            ,"$149,000            ","$145,000            ",https://p360images.realestateview.com.au/default/3-alison-street-seven-hills-nsw-2147-xl,"3 Alison Street, Seven Hills 2147 NSW is a house. It has 4 bedrooms and 1 bathroom. The block size is 750 sqm. Our records show that this was last sold in 1996 for $149,000. "
204,3964096,3,2,1,554,"$674,000",Private Sale            ,Private Sale            ,Jun 2014            ,Jun 1997            ,"$547,000            ","$140,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/28cDz7xTaMBLvLrjEKLlno6r0G3WqDmANevOofYwTUA1/6-nerada-street-blacktown-nsw-2148_img0.jpg,"6 Nerada Street is a house in Blacktown with 3 bedrooms and 2 bathrooms. Its postcode is 2148. The land area is 554 square metres. The last time this property sold was in February 2015 for $548,000. "
205,3271357,3,1,3,557, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/2E8Lko2oDBtp1nvl8AFJWA4h_K1k0UfcPNKL9GeBUHs1/36-marnpar-road-seven-hills-nsw-2147_img0.jpg,This is a house in Seven Hills with 3 bedrooms and 1 bathroom. Its postcode is 2147. The size of this block is 557 sqm. 
206,3964120,3,1,1,0,"$531,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/31cweRu_-fVsZaXFouW3mEMibJZLtOkntZIFqltYJGM1/4-mary-street-blacktown-nsw-2148_img1.jpg,"4 Mary Street is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. This is on a 565 sqm block of land and the ground is level. It last sold in 2016 for $661,000. "
207,2438365,2,2,1,0, ,Private Sale            ,Private Sale            ,Oct 2018            ,Aug 2009            ,"$660,000            ","$439,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/0f9CDDIgFwCk8lGiV-dmTVerkdf3R6FVbwY_3OiZi_g1/93-20-victoria-road-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. It was last sold in October 2018 for $660,000. "
208,524334,4,2,2,0, ,Private Sale            , ,Aug 2013            , ,"$530,000            ", ,https://p360images.realestateview.com.au/default/12-81-metella-road-toongabbie-nsw-2146-xl,"This is a house in Toongabbie, 2146 with 4 bedrooms and 2 bathrooms. The land area is 212 square metres. This last sold for $530,000 in August 2013. "
209,4171408,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/4Xgg9cOYXynlOm370nHyYQuWNyv9VQ5zYQkeXZ1FWj81/25-24-28-briens-road-northmead-nsw-2152_img0.jpg,"25/24-28 Briens Road, Northmead 2152 NSW is a unit. This property has 2 bedrooms and 2 bathrooms. According to our records, this was last sold for $410,000 in May 2012. "
210,51125,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/4LxHaD3auk-0IOxNlPfg_u-JcioLoc7J2CNbwlUUqZk1/64-8-18-briens-road-northmead-nsw-2152_img0.jpg,"64/8-18 Briens Road, Northmead 2152 NSW is a unit. It has 2 bedrooms and 2 bathrooms. The last time this property sold was in April 2010 for $370,000. "
211,123972,4,3,3,668,"$1,475,167",Private Sale            , ,Jul 2015            , ,"$1,250,000            ", ,https://p360images.realestateview.com.au/default/1-meckiff-avenue-north-rocks-nsw-2151-xl,"1 Meckiff Avenue, North Rocks 2151 NSW is a house. It has 4 bedrooms and 3 bathrooms. The land area of this property is 668 sqm. This last sold for $1,250,000 in July 2015. "
212,408150,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/jRd0i_ZvloEyu0S-P50YU-nkbrd6z8pjo0V3i7Uc6WA1/5-89-hammers-road-northmead-nsw-2152_img0.jpg,"This is a unit in Northmead with 2 bedrooms and 1 bathroom. Its postcode is 2152. According to our records, 5/89 Hammers Road was last sold for $144,000 in June 1996. "
213,2316300,0,0,0,581,"$665,000", , , , , , ,https://p360images.realestateview.com.au/default/90-lucas-road-seven-hills-nsw-2147-xl,"This is a house in Seven Hills, 2147 with 3 bedrooms and 1 bathroom. This property is on a 581 square metre block of land. "
214,4169258,3,2,1,262,"$652,500",Private Sale            , ,May 2013            , ,"$556,000            ", ,https://p360images.realestateview.com.au/default/-xl,"36A Toongabbie Road, Toongabbie 2146 NSW is a unit. It has 3 bedrooms and 2 bathrooms. This unit last sold for $556,000 in May 2013. "
215,487083,4,3,3,610,"$816,333", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/1CD7dw68kJ3mZr59L8KPY37UBY7z5_vnP16WdiJmbtA1/2-cartwright-crescent-lalor-park-nsw-2147_img0.jpg,"This is a house in Lalor Park, 2147 with 4 bedrooms and 3 bathrooms. The size of this block is 610 sqm. "
216,3340471,0,0,0,0,"$525,000", , , , , , ,https://p360images.realestateview.com.au/default/79-joseph-street-blacktown-nsw-2148-xl,This is on a 554 sqm block of land. 
217,974895,4,2,1,1259,"$795,833", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hXKl-O0sVoYLo2pFGb8McS9qQZIliR4tXSZgmfqS9eY1/44-derwent-parade-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 4 bedrooms and 2 bathrooms. Its block size is 1259 sqm. "
218,68513,2,2,1,0, ,Private Sale            ,Private Sale            ,Dec 2016            ,May 2012            ,"$501,000            ","$320,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/YtpeOgDb4ysCFUEecNqULnGwdR_a_R8WusPdRYDfgWg1/7-272-flushcombe-road-blacktown-nsw-2148_img0.jpg,"7/272 Flushcombe Road, Blacktown 2148 NSW is a unit with 2 bedrooms and 2 bathrooms. Last time it sold, it went for $501,000, which was in 2016. "
219,2104410,2,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/YW63SMWHy0Cfoo7okrcLu28DVetFMHBU7b0FdF0GL3g1/13-235-241-windsor-road-northmead-nsw-2152_img0.jpg,"13/235-241 Windsor Road, Northmead 2152 NSW is a unit. It has 3 bedrooms and 2 bathrooms. It last sold for $800,000 in October 2017. "
220,1885279,3,2,2,712,"$863,333",Private Sale            ,Private Sale            ,Oct 2010            ,Mar 1999            ,"$515,000            ","$226,000            ",https://p360images.realestateview.com.au/default/50-whitby-road-kings-langley-nsw-2147-xl,"50 Whitby Road is a house in Kings Langley with 3 bedrooms and 2 bathrooms. Its postcode is 2147. Its block size is 712 sqm. The last time this property sold was in October 2010 for $515,000. "
221,1663418,4,1,1,787, ,Private Sale            , ,Oct 2018            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/aPy5_V-S5WN48ujBeSHykDKVYjwdyYDVqsqfUsH6YY41/115-davis-road-marayong-nsw-2148_img0.jpg,"This is a house in Marayong, 2148 with 4 bedrooms and 1 bathroom. The size of this block is 787 square metres. The last sold price we have on record for this address is $790,000 which is from October 2018. "
222,1461474,3,1,1,626,"$665,000",Private Sale            , ,Sep 2012            , ,"$355,000            ", ,https://p360images.realestateview.com.au/default/5-may-walk-lalor-park-nsw-2147-xl,"This is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. The block size of this property is 626 sqm. Our records show that this was last sold in September 2012 for $355,000. "
223,4088858,4,1,0,563,"$810,017",Auction            , ,Jun 2018            , ,"$675,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/tcBJidpfRWtcQNjsQdjYOA7xhwm11jM0KwTNBwk2S3M1/6-blain-street-toongabbie-nsw-2146_img0.jpg,"6 Blain Street is a house in Toongabbie with 4 bedrooms and 1 bathroom. Its postcode is 2146. Its land area is 563 square metres. In June 2018 it sold for $675,000. "
224,216225,4,2,2,562,"$754,600", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/SXn1v1HC_ZdeQzweOllD_MUByd6Yvegb9b19n9Xg-_A1/52-wall-park-avenue-seven-hills-nsw-2147_img0.jpg,"52 Wall Park Avenue, Seven Hills 2147 NSW is a house. This property has 3 bedrooms and 1 bathroom. This property is on a 604 square metre block of land. Last time it sold was for $592,000, which was in 2017. "
225,3070327,3,1,2,559, ,Private Sale            , ,Feb 2009            , ,"$312,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/04b3dUNmIDS884xClGliz0FS2nXJoqIhp2qM7Dxb8IQ1/3-harpur-place-lalor-park-nsw-2147_img0.jpg,"This is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. Its land area is 559 square metres. The last sold price we have on record for 3 Harpur Place Lalor Park is $312,000 which is from February 2009. "
226,2238936,4,2,2,0,"$788,667",Private Sale            ,Private Sale            ,Sep 2007            ,Sep 2003            ,"$422,000            ","$460,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/KPh0i-yy8pVJX-nI9fUoIubbdC6w8PFP4pXxsO5g97w1/88a-isabella-street-north-parramatta-nsw-2151_img0.jpg,"This is a unit in North Parramatta with 4 bedrooms and 2 bathrooms. Its postcode is 2151. 88A Isabella Street last sold for $422,000 in September 2007. "
227,223825,0,0,0,0,"$1,328,333", , , , , , ,https://p360images.realestateview.com.au/default/2112-45-macquarie-street-parramatta-nsw-2150-xl,"2112/45 Macquarie Street, Parramatta 2150 NSW is a unit. This property has 1 bedroom and 1 bathroom. "
228,3607734,3,1,1,585, ,Private Sale            , ,Feb 2019            , ,$450 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/de0dn9UutLGmcOm49npTd_zv5nePh4_j9946WoZVNWo1/36-orleans-crescent-toongabbie-nsw-2146_img0.jpg,"This is a house in Toongabbie, 2146 with 3 bedrooms and 1 bathroom. Its land area is 585 sqm. According to our data, this last sold for $355,000 in October 2005. "
229,1837836,2,1,1,295, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/9imfac2gr2fg9u2iWG-0HzP_RJQkbZbFkYgBGa5dR9I1/27-marsden-street-parramatta-nsw-2150_img0.jpg,"This is a house in Parramatta with 2 bedrooms and 1 bathroom. Its postcode is 2150. Its block size is 295 square metres. 27 Marsden Street last sold for $420,000 in June 2007. "
230,2628515,2,1,1,0, ,Private Sale            ,Private Sale            ,Oct 2013            ,Sep 2000            ,"$340,000            ","$255,000            ",https://p360images.realestateview.com.au/default/4-2-wentworth-avenue-toongabbie-nsw-2146-xl,"This is a unit in Toongabbie, 2146 with 2 bedrooms and 1 bathroom. 4/2 Wentworth Avenue Toongabbie last sold for $340,000 in 2013. "
231,3192346,2,2,1,0,"$632,333", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/AV25tk--wxbTVR0g86NhobS9WIJfojbiVzWSQd2se9A1/7-20-pitt-street-parramatta-nsw-2150_img0.jpg,"7/20 Pitt Street is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. This unit was last sold for $389,000 in October 2012. "
232,4124996,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Jl8VIelksP6mKYoecRay_fEQU0Bmh340Iuqe4zUPn4k1/8-28-32-pennant-hills-road-north-parramatta-nsw-2151_img0.jpg,"This is a unit in North Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2151. It last sold in 2010 for $345,000. "
233,591706,3,1,1,561,"$597,167",Private Sale            ,Private Sale            ,Jan 2011            ,Jan 2007            ,"$355,000            ","$294,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/B3iKkdY24rWZxslE9Wvz8D4hQzoYJiQjiFkyFsfAxSg1/45-duckmallois-avenue-blacktown-nsw-2148_img0.jpg,"45 Duckmallois Avenue, Blacktown 2148 NSW is a house. It has 3 bedrooms and 1 bathroom. The block size of this property is 561 sqm. This house last sold for $355,000 in January 2011. "
234,2763693,2,1,2,0, ,Private Sale            , ,Nov 2018            , ,"$480,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/K1vP5gGxdE97s3wDW-4Ow3PLFzb-ikyC6EUEXjPWAwI1/9-49-weston-street-harris-park-nsw-2150_img0.jpg,"9/49 Weston Street, Harris Park 2150 NSW is a unit with 2 bedrooms and 1 bathroom. This unit previously sold for $480,000 in November 2018. "
235,324077,3,1,1,654,"$911,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/V0RkdDkikGX1K8cRnGlBbtDIGZBHaPliKwX9PVUtChI1/3-jean-street-north-rocks-nsw-2151_img0.jpg,"3 Jean Street, North Rocks 2151 NSW is a house. It has 3 bedrooms and 1 bathroom. The size of this block is 653 square metres. "
236,446435,4,2,2,516,"$704,600", ,Private Sale            , ,May 2013            , ,"$565,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/yg0j0XzlhPUlEqCEluNkalajlz7qzvmtTlgtV4jT5Gc1/4-gardenset-grove-blacktown-nsw-2148_img0.jpg,"4 Gardenset Grove, Blacktown 2148 NSW is a house. It has 4 bedrooms and 2 bathrooms. The block size is 516 sqm. This house previously sold for $565,000 in May 2013. "
237,3108085,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/bXVKfKvdvZpH5YjGSltqdWTn0AUGxVq8Zs_miGB_RT81/9-68-macarthur-street-parramatta-nsw-2150_img0.jpg,"9/68 Macarthur Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 2 bathrooms. "
238,2313933,3,1,1,707, ,Private Sale            , ,Oct 2018            , ,"$610,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/SE1Xg1-E8X_HZEhjpq0CKlVJ3U4f-7MgHbMAq1xEY1Q1/15-quakers-road-marayong-nsw-2148_img0.jpg,"15 Quakers Road is a house in Marayong with 3 bedrooms and 1 bathroom. Its postcode is 2148. This is on a 707 square metre block of land. This house previously sold for $610,000 in October 2018. "
239,4072494,1,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/VmzJskDlg-qHeZjTuJiw79JB-5b17ImECeByXjMvjeg1/2-18-sydney-street-blacktown-nsw-2148_img0.jpg,"2/18 Sydney Street, Blacktown 2148 NSW is a unit. It has 1 bedroom and 1 bathroom. "
240,2017878,3,1,1,559,"$698,333",Private Sale            , ,May 2013            , ,"$462,000            ", ,https://p360images.realestateview.com.au/default/164-lucretia-road-seven-hills-nsw-2147-xl,"164 Lucretia Road, Seven Hills 2147 NSW is a house. It has 3 bedrooms and 1 bathroom. The land area of this property is 559 sqm. The last time this property sold was in 2013 for $462,000. "
241,4088666,4,1,1,586, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/bQiYmUFmpNcbo0y5HqT01NXAX2jh_hkSoaeM-EW9M1k1/4-iwunda-road-lalor-park-nsw-2147_img0.jpg,"4 Iwunda Road, Lalor Park 2147 NSW is a house. It has 4 bedrooms and 1 bathroom. The size of this block is 586 square metres. In June 2018 this address sold for $675,000. "
242,2889279,2,1,1,0, ,Private Sale            ,Private Sale            ,Nov 2018            ,Jun 2012            ,"$500,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ekfp4B2v6qT_k99z8NZ7Vef23Tbtz93csVCKdc8F-s01/8-6-dallas-place-toongabbie-nsw-2146_img0.jpg,"8/6 Dallas Place, Toongabbie 2146 NSW is a unit with 2 bedrooms and 1 bathroom. Our records show that this was last sold in 2012 for $329,000. "
