,id,gnaf_address_id,street,suburb,postcode,state_code,latitude,longitude,type,land_sqm,bed,bath,car,floorplan,Unnamed: 0,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob,Street_Numb,Street_Name,Street_Suff
489,51092,5008428,16/8-18 Briens Road,Northmead,2152,NSW,-33.792718,150.996756,unit,,2,2,1,True,489,2,2,1,0, , ,Private Sale            , ,Sep 2012            , ,"$400,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/mG7lF-RWJJ6FRbvPnpnJ_mEjNDKwBWUGOy235eIVc0U1/16-8-18-briens-road-northmead-nsw-2152_img0.jpg,"16/8-18 Briens Road, Northmead 2152 NSW is a unit. This property has 2 bedrooms and 2 bathrooms. The last time this property sold was in September 2012 for $400,000. ",16/8-18,Briens,Road
490,1951748,5009528,22 Albert Street,North Parramatta,2151,NSW,-33.803073,151.003717,house,,1,1,3,True,490,3,1,3,395, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/XtAn_BtmwfauJG4tfcEPYCdOsIbko21Ro403HlJNWjI1/22-albert-street-north-parramatta-nsw-2151_img0.jpg,"22 Albert Street, North Parramatta 2151 NSW is a house. This property has 3 bedrooms and 1 bathroom. The size of this block is 395 sqm. ",22,Albert,Street
491,2993837,5021174,51 Dina Beth Avenue,Blacktown,2148,NSW,-33.77369,150.88596,house,,1,1,0,True,491,3,1,0,585, ,Private Sale            , ,Feb 2019            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/AYKAPKNAC_KlbmPZrL-aVJLcU3wtjKkF-jCQaLxbcVk1/51-dina-beth-avenue-blacktown-nsw-2148_img0.jpg,"51 Dina Beth Avenue, Blacktown 2148 NSW is a house with 3 bedrooms and 1 bathroom. It is on a block of land that is 585 square metres. ",51,Dina Beth,Avenue
492,787810,5027021,6/30-34 Redbank Road,Northmead,2152,NSW,-33.796585,150.99069599999999,unit,,2,2,1,True,492,2,2,1,0, ,Private Sale            ,Private Sale            ,Aug 2018            ,Jun 2009            ,"$555,000            ","$365,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Dgs3zGO_YHPijvA-_0yWNWhyMTvXYoa7keK69ojFU2A1/6-30-34-redbank-road-northmead-nsw-2152_img0.jpg,"6/30-34 Redbank Road, Northmead 2152 NSW is a unit. This property has 2 bedrooms and 2 bathrooms. Last time it sold was for $365,000, which was in 2009. ",6/30-34,Redbank,Road
493,223782,5048271,8/22-24 Pitt Street,Parramatta,2150,NSW,-33.81681,150.99742,unit,,1,1,1,True,493,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/bVznvPt63HrJDX8BTc-2nDW8WEfEvYqpYaPLfjG8L0Y1/8-22-24-pitt-street-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta, 2150 with 2 bedrooms and 1 bathroom. This unit was last sold for $370,000 in June 2012. ",8/22-24,Pitt,Street
494,2149770,5064965,2 Rowley Street,Seven Hills,2147,NSW,-33.772467,150.934375,house,657.0,2,2,2,True,494,3,2,2,650, ,Private Sale            , ,Oct 2018            , ,"$655,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/o65SUvtncuSp6uYVmP8pnQcyRiibfYXVcrAFXgXZLQo1/2-rowley-street-seven-hills-nsw-2147_img0.jpg,"2 Rowley Street is a house in Seven Hills with 3 bedrooms and 2 bathrooms. Its postcode is 2147. Its land area is 650 square metres. It last sold for $655,000 in October 2018. ",2,Rowley,Street
495,68394,5078260,76 Western Crescent,Blacktown,2148,NSW,-33.780506,150.90004,house,,3,3,1,False,495,5,3,1,571,"$866,000", ,Private Sale            , ,Feb 2015            , ,"$640,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/aABfzUAMFO4W9zo4xQD30lGh1-TGEfqqVf9sSBesLVI1/76-western-crescent-blacktown-nsw-2148_img0.jpg,"76 Western Crescent, Blacktown 2148 NSW is a house with 5 bedrooms and 3 bathrooms. This is on a 571 square metre block of land. Last time it sold, it went for $640,000, which was in 2015. ",76,Western,Crescent
496,214309,5087667,69 Christine Crescent,Lalor Park,2147,NSW,-33.763334,150.934189,house,569.0,1,1,2,True,496,3,1,2,0,"$665,000", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/AySwMuMZHFyKyVPArIJBhHtVWWOOe3qT13dgTrOGvdo1/69-christine-crescent-lalor-park-nsw-2147_img0.jpg,"69 Christine Crescent is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. Its land area is 568 sqm. This house was last sold for $620,000 in June 2018. ",69,Christine,Crescent
497,128466,5102044,8/23-25 Metella Road,Toongabbie,2146,NSW,-33.788035,150.94422600000001,unit,178.0,1,1,1,True,497,3,1,1,0, ,Private Sale            , ,Sep 2010            , ,"$375,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/7R6U1AszsVGTCzbqm7QT6mo-qDsXtzwTueVi0AeG92o1/8-23-25-metella-road-toongabbie-nsw-2146_img0.jpg,"8/23-25 Metella Road, Toongabbie 2146 NSW is a unit with 3 bedrooms and 1 bathroom. The last sold price we have on record for this address is $375,000 which is from September 2010. ",8/23-25,Metella,Road
498,1088934,5106418,9 De Castella Drive,Blacktown,2148,NSW,-33.78143,150.88041,house,403.0,1,1,2,True,498,3,1,1,0,"$611,000", ,Private Sale            , ,Dec 2008            , ,"$330,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/CrRbofqilza17TVIYr53e7pgcW9qpmykgI2t7I0BJUE1/9-de-castella-drive-blacktown-nsw-2148_img0.jpg,"9 De Castella Drive, Blacktown 2148 NSW is a house with brick veneer walls. This property has 3 bedrooms and 1 bathroom. The size of this block is 404 square metres. This house last sold for $330,000 in December 2008. ",9,De Castella,Drive
499,1188608,5112022,69 PENDANT AVENUE,Blacktown,2148,NSW,-33.785206,150.913835,house,613.0,2,2,2,True,499,6,2,1,0,"$853,333", ,Private Sale            , ,Oct 2007            , ,"$100,000            ",https://p360images.realestateview.com.au/default/69-pendant-avenue-blacktown-nsw-2148-xl,"69 Pendant Avenue, Blacktown 2148 NSW is a house. It has 6 bedrooms and 2 bathrooms. Its land area is 637 square metres. When it last sold in October 2007, it went for $100,000. ",69,PENDANT,Avenue
500,223897,5126540,2502/140 Church Street,Parramatta,2150,NSW,-33.817859999999996,151.00398,unit,,2,2,2,True,500,3,2,2,0, ,Private Sale            ,Private Sale            ,Mar 2015            ,Sep 2008            ,"$1,205,000            ","$800,000            ",https://p360images.realestateview.com.au/default/2502-140-church-street-parramatta-nsw-2150-xl,"2502/140 Church Street, Parramatta 2150 NSW is a unit. It has 3 bedrooms and 2 bathrooms. This unit last sold for $1,205,000 in March 2015. ",2502/140,Church,Street
501,3981133,5143874,2/4 Belmore Street,North Parramatta,2151,NSW,-33.80032,151.00967,unit,118.0,1,1,1,True,501,2,1,1,0,"$558,297", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/IwIoayFeKfRfHKLdw7rtnBNhj_PH09zEcaRw2HT6Ffo1/2-4-belmore-street-north-parramatta-nsw-2151_img0.jpg,"2/4 Belmore Street, North Parramatta 2151 NSW is a unit. It has 2 bedrooms and 1 bathroom. This unit was last sold for $620,000 in July 2017. ",2/4,Belmore,Street
502,3122955,5148184,45 Myuna Crescent,Seven Hills,2147,NSW,-33.787008,150.92371,house,556.0,2,2,5,True,502,3,2,5,579, ,Private Sale            ,Private Sale            ,Nov 2018            ,Dec 2010            ,"$820,000            ","$477,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/m36lljaD0a49QxcZUq7ljrOKcFABo2cbzzjko1qr-e41/45-myuna-crescent-seven-hills-nsw-2147_img0.jpg,"45 Myuna Crescent is a house in Seven Hills with 3 bedrooms and 2 bathrooms. Its postcode is 2147. Its land area is 579 square metres. According to our records, this last sold for $477,500 in December 2010. ",45,Myuna,Crescent
503,4117311,5152790,5/36-44 North Rocks Road,North Rocks,2151,NSW,-33.79053,151.00366,unit,,2,2,2,True,503,3,2,2,0, ,Private Sale            ,Private Sale            ,Feb 2019            ,Oct 2007            ,"$775,000            ","$450,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/bOX_U4LdgfyQeKV_Uj4oEcE6jG6U5xIBCBiLqPpQ5ok1/5-36-44-north-rocks-road-north-rocks-nsw-2151_img0.jpg,"This is a unit in North Rocks with 3 bedrooms and 2 bathrooms. Its postcode is 2151. The last sold price we have on record for this property is $450,000 which is from October 2007. ",5/36-44,North Rocks,Road
504,1140716,5160518,315 Bungarribee Rd,Blacktown,2148,NSW,-33.774071,150.884183,house,552.0,1,1,3,True,504,3,1,1,552,"$602,333",Private Sale            ,Private Sale            ,Jul 2013            ,Jun 2012            ,"$350,000            ","$325,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Uw_hrV0Or_tFi02dFLU2xv_kwCVIRUu8YFP61SWeJbw1/315-bungarribee-road-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 3 bedrooms and 1 bathroom. This property is on a 552 sqm block of land. According to our records, this last sold for $350,000 in July 2013. ",315,Bungarribee,Road
505,2019920,5174483,2/4-6 Junia Avenue,Toongabbie,2146,NSW,-33.786667,150.94951,unit,,2,2,1,True,505,0,0,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/2-4-6-junia-avenue-toongabbie-nsw-2146-xl,This is a unit in Toongabbie with 3 bedrooms and 2 bathrooms. Its postcode is 2146. ,2/4-6,Junia,Avenue
506,1755846,5184220,12 Gilbert Street,North Parramatta,2151,NSW,-33.797167,151.00718799999999,house,728.0,1,1,1,True,506,3,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/kkC1qw1C9nzkyW2chNXuejRIz2t2sJGULuv_HYt9Njs1/12-gilbert-street-north-parramatta-nsw-2151_img0.jpg,"12 Gilbert Street is a house in North Parramatta with 3 bedrooms and 1 bathroom. Its postcode is 2151. It is on a block of land that is 714 sqm. This house last sold for $1,330,000 in September 2018. ",12,Gilbert,Street
507,3189067,5206110,15/40-44 Brickfield Street,North Parramatta,2151,NSW,-33.801414,151.01105,unit,,1,1,1,True,507,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/GTwoKa5IW5ufnZi2Rgm6whNGCLzt_iAzx74PbVEftO81/15-40-44-brickfield-street-north-parramatta-nsw-2151_img0.jpg,"15/40-44 Brickfield Street, North Parramatta 2151 NSW is a unit with 2 bedrooms and 1 bathroom. In August 2012 this address sold for $395,000. ",15/40-44,Brickfield,Street
508,3685147,5214518,4 Diane Drive,Lalor Park,2147,NSW,-33.761894,150.93745,house,613.0,1,1,5,True,508,3,1,5,614, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/XB12Pbg2saexvqB0xa9mMI_xnaWG76wcPDKj2H8JBTQ1/4-diane-drive-lalor-park-nsw-2147_img0.jpg,"4 Diane Drive is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. The block size is 614 square metres. It last sold for $285,000 in October 2006. ",4,Diane,Drive
509,3342626,5218677,9 Fowler Street,Seven Hills,2147,NSW,-33.780770000000004,150.9252,house,575.0,5,2,1,True,509,3,1,2,591,"$648,333",Private Sale            ,Private Sale            ,Feb 2009            ,Mar 1992            ,"$300,000            ","$135,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/aO_03ccMIy3fyV2B09Od6__a7LxxoFsYdDHmjdxZzgo1/9-fowler-street-seven-hills-nsw-2147_img0.jpg,"9 Fowler Street, Seven Hills 2147 NSW is a house. This property has 3 bedrooms and 1 bathroom. It is on a block of land that is 591 square metres. Last time it sold, it went for $300,000, which was in February 2009. ",9,Fowler,Street
510,68437,5223600,7/26 West Street,Blacktown,2148,NSW,-33.77988,150.908,house,,2,2,1,False,510,0,0,0,0,"$540,000", , , , , , ,https://p360images.realestateview.com.au/default/7-26-west-street-blacktown-nsw-2148-xl,"7/26 West Street, Blacktown 2148 NSW is a house with 4 bedrooms and 2 bathrooms. ",7/26,West,Street
511,193726,5240948,7/20-22 Brickfield Street,North Parramatta,2151,NSW,-33.803859,151.010922,unit,,2,2,1,True,511,3,2,1,0, ,Private Sale            , ,Oct 2018            , ,$440 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/AcMftK-I9QCMsAABHhb6A33UzQSUijXoAwREndOrWMs1/7-20-22-brickfield-street-north-parramatta-nsw-2151_img0.jpg,"7/20-22 Brickfield Street, North Parramatta 2151 NSW is a unit with 3 bedrooms and 2 bathrooms. According to our records, this was last sold for $650,000 in October 2018. ",7/20-22,Brickfield,Street
512,223964,5245707,104/13-15 Hassall Street,Parramatta,2150,NSW,-33.818413,151.00863999999999,unit,,1,1,0,True,512,1,1,0,0, ,Private Sale            ,Private Sale            ,Jun 2015            ,Sep 2007            ,"$448,000            ","$285,000            ",https://p360images.realestateview.com.au/default/104-13-15-hassall-street-parramatta-nsw-2150-xl,"This is a modern style unit. 104/13-15 Hassall Street, Parramatta 2150 NSW has 1 bedroom and 1 bathroom. It was last sold in June 2015 for $448,000. ",104/13-15,Hassall,Street
513,2564547,5246511,1 Phillip Street,Seven Hills,2147,NSW,-33.771193,150.929734,house,701.0,1,1,1,True,513,3,1,1,694, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/9GQhyKMrYamDslaAXiyeDqBivcxGgeVzB_5UNUQgots1/1-phillip-street-seven-hills-nsw-2147_img0.jpg,"1 Phillip Street is a house in Seven Hills with 3 bedrooms and 1 bathroom. Its postcode is 2147. It is on a block of land that is 694 sqm. In October 2018 this address sold for $780,000. ",1,Phillip,Street
514,68449,5249925,15/11-13 FOURTH AVENUE,Blacktown,2148,NSW,-33.764247999999995,150.91183,unit,,2,2,1,True,514,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/d6HJu1NSyO_VeSDKDKcVXyLyuRGPky9qy6G4e0FToW41/15-11-13-fourth-avenue-blacktown-nsw-2148_img0.jpg,"This is a unit in Blacktown, 2148 with 2 bedrooms and 2 bathrooms. This unit was last sold for $427,000 in February 2017. ",15/11-13,FOURTH,Avenue
515,128478,5258713,58 Bulli Road,Toongabbie,2146,NSW,-33.791358,150.962582,house,619.0,1,1,2,False,515,0,0,0,0,"$736,684", , , , , , ,https://p360images.realestateview.com.au/default/58-bulli-road-toongabbie-nsw-2146-xl,The size of this block is 625 square metres. ,58,Bulli,Road
516,222490,5262879,10/1 Myrtle Street,Prospect,2148,NSW,-33.794528,150.905258,unit,,1,1,1,True,516,0,0,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/10-1-myrtle-street-prospect-nsw-2148-xl,"This is a unit in Prospect, 2148 with 2 bedrooms and 1 bathroom. ",10/1,Myrtle,Street
517,3569767,5273599,40 Eighth Avenue,Seven Hills,2147,NSW,-33.77852,150.94333,house,847.0,1,1,0,True,517,3,1,0,854, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/iOceIHgT_V9kvN9KvPh4gwNl7wSRiGqcZKbjl32TT7g1/40-eighth-avenue-seven-hills-nsw-2147_img0.jpg,"40 Eighth Avenue, Seven Hills 2147 NSW is a house. It has 3 bedrooms and 1 bathroom. The block size of this property is 854 sqm. ",40,Eighth,Avenue
518,4157225,5273641,1704/330 Church Street,Parramatta,2150,NSW,-33.811546,151.0049,unit,,1,1,0,True,518,0,0,0,0,"$1,328,333", , , , , , ,https://p360images.realestateview.com.au/default/1704-330-church-street-parramatta-nsw-2150-xl,Its land area is 57 square metres. ,1704/330,Church,Street
519,124443,5292981,217 Richmond Road,Marayong,2148,NSW,-33.752058,150.88771699999998,house,,1,1,2,True,519,0,0,0,538,"$608,000",Private Sale            , ,May 2001            , ,"$140,000            ", ,https://p360images.realestateview.com.au/default/217-richmond-road-marayong-nsw-2148-xl,"217 Richmond Road, Marayong 2148 NSW is a house with 3 bedrooms and 1 bathroom. The block size of this property is 538 sqm. It last sold for $140,000 in May 2001. ",217,Richmond,Road
520,682505,5308076,10/9-11 Wigram Street,Harris Park,2150,NSW,-33.82626,151.008715,unit,,1,1,1,True,520,2,1,1,0, ,Private Sale            , ,Aug 2018            , ,"$526,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/QjsQis_LxrYzjNJ_VNCTsCeEbY7EfpB2cAN9k9vzqZc1/10-9-11-wigram-street-harris-park-nsw-2150_img0.jpg,"This is a unit in Harris Park with 2 bedrooms and 1 bathroom. Its postcode is 2150. It was last sold in August 2018 for $526,000. ",10/9-11,Wigram,Street
521,2171777,5314635,4/29B Great Western Hwy,Parramatta,2150,NSW,-33.820187,151.00118999999998,unit,,1,1,1,True,521,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/CI1gnjlr_D7pBWtgnyh2yFYX7oOGUK_LjyM7KLLyhEA1/4-29b-great-western-highway-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta, 2150 with 2 bedrooms and 1 bathroom. Our records show that this was last sold in 2015 for $460,000. ",4/29B,Great Western,Highway
522,307149,5316202,4 Mercury Place,Kings Langley,2147,NSW,-33.753427,150.950753,house,645.0,5,4,0,True,522,4,4,0,650,"$895,000",Private Sale            , ,Nov 2004            , ,"$470,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/_QWr0LdXa-14Tv5D5NOylj3lY1PhaG3OmUeQNAFMvOs1/4-mercury-place-kings-langley-nsw-2147_img0.jpg,"4 Mercury Place is a house in Kings Langley with 4 bedrooms and 4 bathrooms. Its postcode is 2147. The land area is 650 square metres. According to our data, this was last sold for $470,000 in November 2004. ",4,Mercury,Place
523,2676719,5317133,8 Heber Place,Prospect,2148,NSW,-33.800022,150.9149,house,,2,2,2,False,523,4,2,2,576,"$761,267",Private Sale            , ,Mar 1995            , ,"$391,500            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/mAae2MdSHwzDUigiFVkRYq3RVFQ1-Dryep7kboQTlho1/8-heber-place-prospect-nsw-2148_img0.jpg,"8 Heber Place, Prospect 2148 NSW is a house. It has 4 bedrooms and 2 bathrooms. The land area of this property is 576 sqm. Last time it sold, it went for $391,500, which was in 1995. ",8,Heber,Place
524,603688,5321215,6/91 Great Western Highway,Parramatta,2150,NSW,-33.81879,150.99567,unit,,1,1,1,True,524,2,1,1,0,"$518,000",Private Sale            , ,May 2013            , ,"$332,000            ", ,https://p360images.realestateview.com.au/default/6-91-great-western-highway-parramatta-nsw-2150-xl,"6/91 Great Western Highway, Parramatta 2150 NSW is a unit. This property has 2 bedrooms and 1 bathroom. Last time it sold was for $332,000, which was in 2013. ",6/91,Great Western,Highway
525,4103597,5325317,7/1-7 Belmore Street,North Parramatta,2151,NSW,-33.8009,151.0094,unit,,2,2,1,True,525,3,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/cdt0qlA_N7FBFanpA3tRL_QLNN3Nwn3GJALtVeTY2xM1/7-1-7-belmore-street-north-parramatta-nsw-2151_img0.jpg,"7/1-7 Belmore Street, North Parramatta 2151 NSW is a unit. This property has 3 bedrooms and 2 bathrooms. It was last sold in 2010 for $410,000. ",7/1-7,Belmore,Street
526,223930,5329633,2307/330 Church St,Parramatta,2150,NSW,-33.811547,151.004901,unit,,2,2,1,True,526,2,2,1,0,"$630,000", , , , , , ,https://p360images.realestateview.com.au/default/2307-330-church-street-parramatta-nsw-2150-xl,"This is a unit in Parramatta, 2150 with 2 bedrooms and 2 bathrooms. Our records show that this was last sold in May 2017 for $805,000. ",2307/330,Church,Street
527,2706508,5331650,34 Bridge View Street,Blacktown,2148,NSW,-33.788371000000005,150.905594,house,638.0,1,1,1,True,527,3,1,1,640,"$597,167", ,Private Sale            , ,Jul 2003            , ,"$325,000            ",https://p360images.realestateview.com.au/default/34-bridge-view-street-blacktown-nsw-2148-xl,"This is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. The size of this block is 640 square metres. Our records show that this was last sold in 2003 for $325,000. ",34,Bridge View,Street
